schema_name,table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable,distkey,sortkey,encoding
dmart_mp,claim_paid_t_portability,21,case_status,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,22,hospital_code,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,23,hospital_name,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,24,hosp_district_name,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,25,hosp_state_name,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,26,hospital_state_cd,smallint,,16,0,YES,,,
dmart_mp,claim_paid_t_portability,27,hospital_district_cd,smallint,,16,0,YES,,,
dmart_mp,claim_paid_t_portability,28,hosp_pan_number,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,29,hospital_type,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,30,admission_dt,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,31,preauth_init_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,32,amount_preauth_initiated,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,33,preauth_approved_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,34,amount_preauth_approved,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,35,preauth_rejected_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,36,surgery_dt,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,37,death_dt,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,38,discharge_dt,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,39,claim_init_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,40,amount_claim_initiated,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,41,amount_claim_approved,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,42,amount_claim_paid,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,43,claim_rejected_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,44,rf_amount,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,45,tds_amount,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,46,utr_no,character varying,50,,,YES,,,
dmart_mp,claim_paid_t_portability,47,payment_paid_dt,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,48,transaction_amount,numeric,,18,0,YES,,,
dmart_mp,claim_paid_t_portability,49,cpd_approved_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,50,cpd_approved_amount,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,51,cpd_user,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,52,aco_approved_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,53,aco_approved_amount,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,54,aco_user,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,55,sha_approved_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,56,sha_approved_amount,numeric,,15,2,YES,,,
dmart_mp,claim_paid_t_portability,57,sha_user,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,58,json_object_perauth,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,59,json_object_claim,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,60,json_object_ben,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,61,src_account_no,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,62,src_ifsc_code,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,63,paid_flag,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,64,hosp_account_number,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,65,ben_ifsc_code,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,66,current_workflow_role,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,67,current_workflow_user,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,68,service_request_type,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,69,m_flag,integer,,32,0,YES,,,
dmart_mp,claim_paid_t_portability,70,careplan_desc,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,71,discharge_type,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,72,admission_type,character varying,65535,,,YES,,,
dmart_mp,claim_paid_t_portability,73,claim_approved_date,timestamp without time zone,,,,YES,,,
dmart_mp,claim_paid_t_portability,74,last_insert_dt,timestamp without time zone,,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,1,patient_state_code,smallint,,16,0,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,2,registration_id,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,3,case_id,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,4,docid,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,5,docregnum,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,6,docname,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,7,docqualification,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,8,doccontactnumber,character varying,65535,,,YES,,,
dmart_mp,doctor_details_with_registartionandcaseid,9,idpk,character varying,256,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,1,hosp_state,smallint,,16,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,2,hosp_dist,smallint,,16,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,3,hospital_type,character varying,400,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,4,hosp_id,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,5,facility_id,character varying,80,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,6,hosp_name,character varying,800,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,7,hosp_request_date,timestamp without time zone,,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,8,hosp_empaneled_date,timestamp without time zone,,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,9,hosp_spec_type,character varying,160,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,10,hosp_spec_desc,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,11,enrl_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,12,active_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,13,deempanel_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,14,hosp_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,15,hosp_status_desc,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,16,bed_size,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,17,app_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification,18,accreditation_status,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,19,accred_id,character varying,800,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,20,quality_certification,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification,21,m_flag,character varying,6,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,1,hosp_id,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,2,facility_id,character varying,80,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,3,hosp_name,character varying,800,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,4,hem_speciality,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,5,hosp_state,smallint,,16,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,6,state_name,character varying,200,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,7,hospital_type,character varying,400,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,8,hosp_dist,smallint,,16,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,9,hosp_request_date,timestamp without time zone,,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,10,hosp_empaneled_date,timestamp without time zone,,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,11,hosp_spec_type,character varying,160,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,12,enrl_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,13,active_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,14,deempanel_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,15,hosp_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,16,hosp_status_desc,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,17,bed_size,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,18,app_status,integer,,32,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,19,accreditation_status,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,20,accred_id,character varying,800,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,21,quality_certification,character varying,800,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,22,m_flag,character varying,6,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,23,hosp_city,character varying,400,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,24,hosp_email_id,character varying,400,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,25,hosp_mobile_no,bigint,,64,0,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,26,hosp_contact_no,character varying,120,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,27,hosp_address,character varying,4000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,28,hosp_pan_number,character varying,200,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,29,account_number,character varying,2000,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,30,ifsc,character varying,80,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,31,hosp_longitude,character varying,80,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,32,hosp_latitude,character varying,80,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,33,speciality_code,character varying,65535,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,34,speciality,character varying,65535,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,35,district_name,character varying,200,,,YES,,,
dmart_mp,hospital_master_with_quality_certification_final,36,hospital_subtype,character varying,2000,,,YES,,,
dmart_mp,icd_data_doctor_details,1,registration_id,character varying,65535,,,YES,,,
dmart_mp,icd_data_doctor_details,2,case_id,character varying,65535,,,YES,,,
dmart_mp,icd_data_doctor_details,3,id,bigint,,64,0,YES,,,
dmart_mp,icd_data_doctor_details,4,code,character varying,65535,,,YES,,,
dmart_mp,icd_data_doctor_details,5,display,character varying,65535,,,YES,,,
dmart_mp,icd_data_doctor_details,6,type,character varying,65535,,,YES,,,
dmart_mp,icd_data_doctor_details,7,typedescription,character varying,65535,,,YES,,,
dmart_mp,icd_data_doctor_details,8,idpk,character varying,256,,,YES,,,
dmart_mp,icd_data_doctor_details,9,patient_state_code,smallint,,16,0,YES,,,
dmart_mp,json_data,1,id,bigint,,64,0,YES,,,
dmart_mp,json_data,2,registration_id,integer,,32,0,YES,,,
dmart_mp,json_data,3,jsonb_value,character varying,65535,,,YES,,,
dmart_mp,json_data,4,patientnumber,character varying,65535,,,YES,,,
dmart_mp,json_data,5,householdid,character varying,65535,,,YES,,,
dmart_mp,json_data,6,claimedamount,numeric,,38,20,YES,,,
dmart_mp,json_data,7,totalamount,numeric,,38,20,YES,,,
dmart_mp,json_data,8,approvedamount,numeric,,38,20,YES,,,
dmart_mp,json_data,9,procedurestrat,character varying,65535,,,YES,,,
dmart_mp,json_data,10,procedurestratname,character varying,65535,,,YES,,,
dmart_mp,json_data,11,stratificationcost,numeric,,38,20,YES,,,
dmart_mp,json_data,12,sno,character varying,65535,,,YES,,,
dmart_mp,json_data,13,itemsequence,integer,,32,0,YES,,,
dmart_mp,json_data,14,itemid,character varying,65535,,,YES,,,
dmart_mp,json_data,15,packagecode,character varying,65535,,,YES,,,
dmart_mp,json_data,16,packagetype,character varying,65535,,,YES,,,
dmart_mp,json_data,17,packagecost,numeric,,38,20,YES,,,
dmart_mp,json_data,18,procedurecost,numeric,,38,20,YES,,,
dmart_mp,json_data,19,quantity,numeric,,38,20,YES,,,
dmart_mp,json_data,20,approvedquantity,numeric,,38,20,YES,,,
dmart_mp,json_data,21,percentageguidelines,character varying,65535,,,YES,,,
dmart_mp,json_data,22,hospitalincentives,character varying,65535,,,YES,,,
dmart_mp,json_data,23,incentivecategory,character varying,65535,,,YES,,,
dmart_mp,json_data,24,amount,numeric,,38,20,YES,,,
dmart_mp,json_data,25,netamount,numeric,,38,20,YES,,,
dmart_mp,json_data,26,packagedesc,character varying,65535,,,YES,,,
dmart_mp,json_data,27,status,character varying,65535,,,YES,,,
dmart_mp,json_data,28,actionid,character varying,65535,,,YES,,,
dmart_mp,json_data,29,actionname,character varying,65535,,,YES,,,
dmart_mp,json_data,30,recoveryfunctionalityapplicable,character varying,65535,,,YES,,,
dmart_mp,json_data,31,recoverydetails,character varying,65535,,,YES,,,
dmart_mp,json_data,32,netpayable,numeric,,38,20,YES,,,
dmart_mp,json_data,33,tdsdeduction,numeric,,38,20,YES,,,
dmart_mp,json_data,34,rfdeduction,numeric,,38,20,YES,,,
dmart_mp,json_data,35,gcamount,numeric,,38,20,YES,,,
dmart_mp,json_data,36,gcpayableamount,numeric,,38,20,YES,,,
dmart_mp,json_data,37,gctdsdeduction,numeric,,38,20,YES,,,
dmart_mp,json_data,38,gcrfdeduction,numeric,,38,20,YES,,,
dmart_mp,json_data,39,exempttype,character varying,65535,,,YES,,,
dmart_mp,json_data,40,liabilitycode,character varying,65535,,,YES,,,
dmart_mp,json_data,41,walletcode,character varying,65535,,,YES,,,
dmart_mp,json_data,42,balanceamount,numeric,,38,20,YES,,,
dmart_mp,json_data,43,liability_amount,numeric,,38,20,YES,,,
dmart_mp,json_data,44,liability_approvedamount,numeric,,38,20,YES,,,
dmart_mp,lms_user_course_completion_status,1,userid,bigint,,64,0,YES,,,
dmart_mp,lms_user_course_completion_status,2,username,character varying,400,,,YES,,,
dmart_mp,lms_user_course_completion_status,3,firstname,character varying,400,,,YES,,,
dmart_mp,lms_user_course_completion_status,4,lastname,character varying,400,,,YES,,,
dmart_mp,lms_user_course_completion_status,5,phone2,character varying,80,,,YES,,,
dmart_mp,lms_user_course_completion_status,6,email,character varying,400,,,YES,,,
dmart_mp,lms_user_course_completion_status,7,ab_pmjay_status,character varying,65535,,,YES,,,
dmart_mp,lms_user_course_completion_status,8,ab_pmjay_completed_epoch,bigint,,64,0,YES,,,
dmart_mp,lms_user_course_completion_status,9,ab_pmjay_completed_at_utc,timestamp with time zone,,,,YES,,,
dmart_mp,lms_user_course_completion_status,10,abdm_status,character varying,65535,,,YES,,,
dmart_mp,lms_user_course_completion_status,11,abdm_completed_epoch,bigint,,64,0,YES,,,
dmart_mp,lms_user_course_completion_status,12,abdm_completed_at_utc,timestamp with time zone,,,,YES,,,
dmart_mp,lms_user_course_completion_status,13,parententity,character varying,65535,,,YES,,,
dmart_mp,lms_user_course_completion_status,14,entitytype,character varying,65535,,,YES,,,
dmart_mp,lms_user_course_completion_status,15,selfentity,character varying,65535,,,YES,,,
dmart_mp,lms_user_course_completion_status,16,role,character varying,65535,,,YES,,,
dmart_mp,m_lookup,1,id_pk,integer,,32,0,YES,,,
dmart_mp,m_lookup,2,lookup_cd,character varying,800,,,YES,,,
dmart_mp,m_lookup,3,lookup_value,character varying,2000,,,YES,,,
dmart_mp,m_lookup,4,active_yn,smallint,,16,0,YES,,,
dmart_mp,m_lookup,5,created_by,character varying,160,,,YES,,,
dmart_mp,m_lookup,6,created_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_lookup,7,updated_by,character varying,160,,,YES,,,
dmart_mp,m_lookup,8,updated_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_lookup,9,type,character varying,800,,,YES,,,
dmart_mp,m_nafu_safu_source,1,id,integer,,32,0,YES,,,
dmart_mp,m_nafu_safu_source,2,suspicious_id,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,3,state_code,integer,,32,0,YES,,,
dmart_mp,m_nafu_safu_source,4,pmrssm_id,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,5,trigger_timestamp,timestamp with time zone,,,,YES,,,
dmart_mp,m_nafu_safu_source,6,status,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,7,trigger_reason,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,8,trigger_description,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,9,suspicious_entity,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,10,risk_score,integer,,32,0,YES,,,
dmart_mp,m_nafu_safu_source,11,trigger_type,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,12,file_name,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,13,status_sent_by_state,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,14,fraud_not_fraud,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,15,flag,integer,,32,0,YES,,,
dmart_mp,m_nafu_safu_source,16,api_response_date,timestamp with time zone,,,,YES,,,
dmart_mp,m_nafu_safu_source,17,state_cases_push_date,timestamp with time zone,,,,YES,,,
dmart_mp,m_nafu_safu_source,18,safu_action,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,19,updated_by,character varying,65535,,,YES,,,
dmart_mp,m_nafu_safu_source,20,updated_dt,timestamp with time zone,,,,YES,,,
dmart_mp,m_source_data,1,id_pk,bigint,,64,0,YES,,,
dmart_mp,m_source_data,2,src_family_id,character varying,65535,,,YES,,,
dmart_mp,m_source_data,3,state_cd,character varying,65535,,,YES,,,
dmart_mp,m_source_data,4,dist_cd,character varying,65535,,,YES,,,
dmart_mp,m_source_data,5,name,character varying,65535,,,YES,,,
dmart_mp,m_source_data,6,age,smallint,,16,0,YES,,,
dmart_mp,m_source_data,7,gender,character varying,65535,,,YES,,,
dmart_mp,m_source_data,8,relation,character varying,65535,,,YES,,,
dmart_mp,m_source_data,9,father_guardian_name,character varying,65535,,,YES,,,
dmart_mp,m_source_data,10,dob,character varying,65535,,,YES,,,
dmart_mp,m_source_data,11,rural_urban_flag,character varying,65535,,,YES,,,
dmart_mp,m_source_data,12,block_or_town,character varying,65535,,,YES,,,
dmart_mp,m_source_data,13,ward_or_village,character varying,65535,,,YES,,,
dmart_mp,m_source_data,14,sub_division,character varying,65535,,,YES,,,
dmart_mp,m_source_data,15,addr1,character varying,65535,,,YES,,,
dmart_mp,m_source_data,16,addr2,character varying,65535,,,YES,,,
dmart_mp,m_source_data,17,mobilenumber,character varying,65535,,,YES,,,
dmart_mp,m_source_data,18,source_type,character varying,65535,,,YES,,,
dmart_mp,m_source_data,19,enrl_status,character varying,65535,,,YES,,,
dmart_mp,m_source_data,20,created_by,character varying,65535,,,YES,,,
dmart_mp,m_source_data,21,created_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_source_data,22,bis_source,character varying,65535,,,YES,,,
dmart_mp,m_source_data,23,village_ward_lgd_code,character varying,65535,,,YES,,,
dmart_mp,m_source_data,24,mandal_taluka_lgd_code,character varying,65535,,,YES,,,
dmart_mp,m_source_data,25,card_status,character varying,65535,,,YES,,,
dmart_mp,m_source_data,26,bis_member_id,character varying,65535,,,YES,,,
dmart_mp,m_source_data,27,card_no,character varying,65535,,,YES,,,
dmart_mp,m_source_data,28,bis_family_id,character varying,65535,,,YES,,,
dmart_mp,m_source_data,29,src_member_id,character varying,65535,,,YES,,,
dmart_mp,m_source_data,30,state_scheme_family_id,character varying,65535,,,YES,,,
dmart_mp,m_source_data,31,nfsa_card_type,character varying,65535,,,YES,,,
dmart_mp,m_source_data,32,api_yn,character varying,65535,,,YES,,,
dmart_mp,m_source_data,33,updated_by,character varying,65535,,,YES,,,
dmart_mp,m_source_data,34,updated_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_source_data,35,nfsa_type,character varying,65535,,,YES,,,
dmart_mp,m_source_data,36,scheme,character varying,65535,,,YES,,,
dmart_mp,m_status_bis,1,id_pk,integer,,32,0,YES,,,
dmart_mp,m_status_bis,2,status,smallint,,16,0,YES,,,
dmart_mp,m_status_bis,3,status_descrption,character varying,600,,,YES,,,
dmart_mp,m_status_bis,4,user_role,character varying,80,,,YES,,,
dmart_mp,m_status_bis,5,action,character varying,80,,,YES,,,
dmart_mp,m_status_bis,6,workflow_id,character varying,120,,,YES,,,
dmart_mp,m_status_bis,7,status_name,character varying,600,,,YES,,,
dmart_mp,m_status_bis,8,created_by,character varying,80,,,YES,,,
dmart_mp,m_status_bis,9,created_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_status_bis,10,updated_by,character varying,80,,,YES,,,
dmart_mp,m_status_bis,11,updated_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_status_tms,1,id_pk,integer,,32,0,YES,,,
dmart_mp,m_status_tms,2,status_descrption,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,3,status,smallint,,16,0,YES,,,
dmart_mp,m_status_tms,4,created_by,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,5,created_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_status_tms,6,updated_by,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,7,updated_dt,timestamp without time zone,,,,YES,,,
dmart_mp,m_status_tms,8,user_role,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,9,action,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,10,workflow_id,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,11,status_name,character varying,65535,,,YES,,,
dmart_mp,m_status_tms,12,search_status,smallint,,16,0,YES,,,
dmart_mp,payment_dtls,1,case_id,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,2,payment_type,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,3,bank_name,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,4,payment_unique_id,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,5,careplan_id,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,6,src_account_no,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,7,src_ifsc_code,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,8,transaction_amount,numeric,,18,0,YES,,,
dmart_mp,payment_dtls,9,transaction_dt,timestamp without time zone,,,,YES,,,
dmart_mp,payment_dtls,10,upload_file_name,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,11,paid_flag,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,12,payment_paid_dt,timestamp without time zone,,,,YES,,,
dmart_mp,payment_dtls,13,paid_remarks,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,14,payment_remarks,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,15,state_code,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,16,payer_id,character varying,65535,,,YES,,,
dmart_mp,payment_dtls,17,reject_code,character varying,200,,,YES,,,
dmart_mp,payment_dtls,18,reject_flag,character varying,5,,,YES,,,
dmart_mp,payment_dtls,19,reject_remarks,character varying,3000,,,YES,,,
dmart_mp,payment_dtls,20,payment_reject_dt,timestamp without time zone,,,,YES,,,
dmart_mp,pro_workflow_users_t,1,table_name,character varying,256,,,YES,,,
dmart_mp,pro_workflow_users_t,2,id_pk,integer,,32,0,YES,,,
dmart_mp,pro_workflow_users_t,3,registration_id,character varying,256,,,YES,,,
dmart_mp,pro_workflow_users_t,4,workflow_role,character varying,1000,,,YES,,,
dmart_mp,pro_workflow_users_t,5,status_id,numeric,,18,0,YES,,,
dmart_mp,pro_workflow_users_t,6,status_descrption,character varying,1000,,,YES,,,
dmart_mp,pro_workflow_users_t,7,workflow_process_code,character varying,100,,,YES,,,
dmart_mp,pro_workflow_users_t,8,workflow_user,character varying,1000,,,YES,,,
dmart_mp,pro_workflow_users_t,9,created_dt,timestamp without time zone,,,,YES,,,
dmart_mp,pro_workflow_users_t,10,last_action_dt,timestamp without time zone,,,,YES,,,
dmart_mp,pro_workflow_users_t,11,initiated_amount,numeric,,18,2,YES,,,
dmart_mp,pro_workflow_users_t,12,approved_amount,numeric,,18,2,YES,,,
dmart_mp,pro_workflow_users_t,13,transaction_dt,timestamp without time zone,,,,YES,,,
dmart_mp,pro_workflow_users_t,14,final_level,smallint,,16,0,YES,,,
dmart_mp,pro_workflow_users_t,15,active_flag,smallint,,16,0,YES,,,
dmart_mp,pro_workflow_users_t,16,created_by,character varying,2000,,,YES,,,
dmart_mp,pro_workflow_users_t,17,remarks,character varying,5000,,,YES,,,
dmart_mp,pro_workflow_users_t,18,json_object,character varying,2000,,,YES,,,
dmart_mp,pro_workflow_users_t,19,patient_state_code,smallint,,16,0,YES,,,
dmart_mp,pro_workflow_users_t,20,patient_district_code,smallint,,16,0,YES,,,
dmart_mp,pro_workflow_users_t,21,patient_state_name,character varying,256,,,YES,,,
dmart_mp,pro_workflow_users_t,22,patient_district_name,character varying,5000,,,YES,,,
dmart_mp,pro_workflow_users_t,23,hospital_code,character varying,500,,,YES,,,
dmart_mp,pro_workflow_users_t,24,hospital_name,character varying,256,,,YES,,,
dmart_mp,pro_workflow_users_t,25,hospital_state_cd,smallint,,16,0,YES,,,
dmart_mp,pro_workflow_users_t,26,hospital_district_cd,smallint,,16,0,YES,,,
dmart_mp,pro_workflow_users_t,27,hosp_district_name,character varying,5000,,,YES,,,
dmart_mp,pro_workflow_users_t,28,hosp_state_name,character varying,256,,,YES,,,
dmart_mp,pro_workflow_users_t,29,hospital_type,character varying,5,,,YES,,,
dmart_mp,pro_workflow_users_t,30,mobile_number,bigint,,64,0,YES,,,
dmart_mp,pro_workflow_users_t,31,user_id,character varying,5000,,,YES,,,
dmart_mp,pro_workflow_users_t,32,user_name,character varying,5000,,,YES,,,
dmart_mp,pro_workflow_users_t,33,last_insert_dt,timestamp without time zone,,,,YES,,,
dmart_mp,pro_workflow_users_t,34,m_flag,integer,,32,0,YES,,,
dmart_mp,pro_workflow_users_t,35,dashboard_workflow_role,character varying,256,,,YES,,,
dmart_mp,pro_workflow_users_t,36,pendency_age,character varying,600,,,YES,,,
dmart_mp,pro_workflow_users_t,37,ppd_tat,character varying,600,,,YES,,,
dmart_mp,pro_workflow_users_t,38,overall_tat,character varying,600,,,YES,,,
dmart_mp,pro_workflow_users_t,39,service_request_type,character varying,100,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,1,familyid,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,2,memberid,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,3,name,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,4,villege_name,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,5,address,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,6,card_no,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,7,creationdate,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,8,to_be_deleted,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,9,dlt_reason,character varying,256,,,YES,,,
dmart_mp,pvtg_by_district_7march_v3,10,verification_status,character varying,256,,,YES,,,
